Na I;Na II;H I;O I;O II;N II;Si II;Cu I;Ca II;C II;Type
79023.51806;27752.68912;6183.406425;3951.782593;4471.610243;29077.74762;15513.25927;35398.44154;36453.18133;0;6
50830.95549;3897.976397;17633.10437;1885.482278;12385.31866;87893.43336;73120.74331;12522.06473;58268.86923;0;6
16442.9266;6009.714157;11751.71513;7679.921297;62498.30821;24422.48897;16579.3717;35295.82287;67052.93986;0;6
38892.58103;4789.803533;16152.58492;12630.07998;14343.29123;95111.86937;52417.60704;18025.11883;119878.615;0;6
85448.34897;14048.83617;3384.22954;3135.037112;9640.254473;79808.75792;31773.72969;5721.531472;61630.33562;0;6
107833.0457;1914.90547;6285.301887;8966.591422;8123.653469;55530.54746;30578.08045;24350.36831;48007.19298;0;6
57544.78962;8467.298041;5587.610567;5078.18718;34559.10148;132455.2059;24495.52037;25299.71549;77079.91439;0;6
163062.607;2479.360409;25297.16872;6046.710802;31832.48554;120551.7405;11709.59853;47002.80554;25941.96112;0;6
4256.764425;9289.050438;42046.21217;13266.24566;9776.22119;171172.0032;13622.70238;32177.60188;31552.81802;0;6
111414.3512;6187.828281;18781.62088;9310.60248;6188.628632;26480.34106;2403.525426;9513.131011;52006.76056;0;6
20354.26105;4857.267393;25401.24177;9091.621399;16936.87729;83423.10718;9458.960279;6797.45809;31471.76183;0;6
33782.73631;18066.67487;22858.32623;3673.243943;32911.6526;117349.1725;32600.87636;27318.33614;48372.62932;0;6
67001.96362;6507.469633;21817.76387;14109.37732;33738.97357;99829.65972;16584.17765;48122.72258;112076.1469;0;6
94943.21071;21150.47697;5635.990876;18769.19342;45268.63551;141624.2688;14131.21971;4458.443746;51141.07607;0;6
115088.7085;31802.37837;5729.912676;8294.693441;28351.2565;202811.064;28275.92545;35579.8016;119201.0308;0;6
83759.71957;18340.70901;38422.79325;1763.296691;2861.235761;31684.2825;68955.13275;18203.80348;133554.4035;0;6
60738.07503;17654.98262;10427.97087;6015.644428;44064.2243;83759.22037;26691.81449;15363.38734;81333.93799;0;6
19419.68391;15389.675;5567.121339;15258.86259;6738.255875;11717.87056;41676.69466;10675.59388;73114.54639;0;6
90874.91344;35611.51501;29102.48884;4512.522712;39504.2555;79790.75152;28598.1619;11246.97582;49521.22528;0;6
22052.11005;52827.18851;1649.885102;10106.68218;69524.20683;71040.42583;5294.718349;30342.74097;124101.9598;0;6
144774.2337;8712.347254;24368.85877;13089.18035;57224.4725;6057.294445;43466.11707;34893.10505;18591.37508;0;6
139612.1565;7072.200856;25188.5297;15312.69557;58961.34338;30121.72131;19075.32928;10317.01578;31798.67198;0;6
71356.73727;8007.673391;6329.581083;7779.749932;71833.57676;105557.4513;49677.872;1036.604702;589.7888561;0;6
201254.0686;285.0014344;20329.04727;7877.509196;23195.21384;84322.61754;24837.70854;15064.08221;104425.8607;0;6
202805.5266;8566.597419;17230.49219;372.8224178;4324.696284;77798.42608;1918.761338;2556.154624;8434.355794;0;6
46222.03188;55858.30652;275.6133148;11797.51651;39308.17964;6573.246876;18906.94946;3025.275825;37185.96873;0;6
104586.9178;8280.731903;29004.69156;10124.76797;54398.85963;73736.40164;11152.4074;3516.467648;144112.1448;0;6
33465.84272;19145.63825;13986.37255;11473.34356;31610.42672;27862.53765;32971.76798;39196.62123;13623.70236;0;6
129556.7109;15454.06637;16712.07837;8824.836445;12769.38812;58412.06839;44980.37796;35648.0176;49920.21317;0;6
27456.84419;4987.685821;833.9525339;19501.46779;6621.329561;53403.14129;13505.77574;19609.5233;33171.33428;0;6
104140.5181;37537.52806;1869.324893;14236.02845;37477.37362;34701.28897;41137.59057;24330.03649;87259.5924;0;6
80956.29401;19917.17502;4849.314851;12147.65526;28096.29631;69706.99361;36785.13748;71250.51624;852.2348564;0;6
228413.9971;2600.614538;19078.98851;8136.822734;12558.50172;12444.91013;74126.37144;10121.26129;19900.32043;0;6
113522.3528;512.4268524;14813.57051;11705.17532;35062.40351;136220.2706;18229.54842;6600.784749;99368.93092;0;6
88861.68114;20479.92324;15235.12888;394.0209982;54179.54938;162378.0193;21612.6008;13326.32761;20862.18554;0;6
23094.01367;2262.703412;22807.13862;13399.48454;10836.64922;145245.2434;48966.66472;47855.1695;110873.6464;0;6
77165.98295;11148.74543;6151.329029;7843.795414;63257.76967;33429.81853;9818.5041;396.1542967;41602.43273;0;6
39430.77102;21356.93781;2123.431242;8101.011525;48722.75612;78136.46609;66452.24361;25552.5568;28771.16739;0;6
35843.62305;12267.74524;14493.71586;8223.732602;13371.58876;63674.11354;38231.99355;13236.59102;103193.6943;0;6
113521.937;1424.701422;34540.44635;1030.073941;28184.03059;31540.32747;6714.076156;23672.73325;60365.97353;0;6
66676.1428;19439.03366;14713.15567;9544.822751;32295.31158;80988.72583;18911.18748;1310.780098;62691.03606;0;6
29614.16149;22851.20535;17285.25339;1627.221543;63466.1801;178856.0045;20161.93885;22925.26548;98809.61238;0;6
52410.32316;29335.34151;6098.835585;5070.168983;5677.687256;42327.85519;13401.62046;39878.4861;75115.9229;0;6
18578.61051;7020.636887;1502.167444;9612.54837;4021.356535;175110.4506;17372.32889;46782.59704;97420.42897;0;6
167277.5226;1554.58299;4149.441387;11914.14692;66806.30727;17101.92591;13469.43033;28196.71315;64574.12584;0;6
35930.70583;7484.109136;19316.52628;9975.618366;167.6032273;169440.0856;29987.37761;38193.99136;37945.88188;0;6
101931.2027;15078.83665;21795.00132;4190.547567;19768.07869;255865.7637;25615.16544;22708.47335;105996.3297;0;6
34470.59294;25436.29874;41791.74599;6797.968229;18646.5494;35201.7924;26519.37257;36152.43384;32165.69027;0;6
149665.1949;11873.76392;4266.701273;11275.8273;33815.08591;12421.18302;32142.25086;748.3026593;109942.1817;0;6
46992.2177;1935.801542;17927.08646;4501.029376;31816.40745;17498.53671;7799.787023;4904.248139;34197.38636;0;6
84273.96342;12403.46024;24375.86421;3182.386521;432.2284241;141292.6639;20170.69258;62576.72995;19507.22288;0;6
34026.2752;22015.71451;2354.51071;15269.05758;15356.37881;2525.723425;36737.36762;37432.03736;42540.20004;0;6
12636.47017;29226.46462;15391.75292;15628.10437;46096.15408;92300.98635;18906.70955;11385.45196;62754.25668;0;6
15382.96929;9281.698305;3255.049278;9263.018718;34612.44893;10465.32731;33164.60583;26810.62606;80376.22038;0;6
41142.57175;1011.442191;20790.98411;13090.15358;3428.100248;21133.51384;44519.63846;26318.15833;11416.85876;0;6
29758.41374;2392.478495;1253.07871;15777.04271;39072.86097;40113.7323;31088.65493;12307.93895;6285.357888;0;6
63214.60854;32285.50841;23801.80643;7208.210774;13634.75602;68757.6171;39147.95339;32390.50758;109519.6256;0;6
183686.1535;14880.40721;4946.476386;16506.52842;16539.74426;47343.25575;4214.593899;15609.01769;88141.82848;0;6
31420.24705;16867.24043;10252.74385;5282.198004;61202.11308;71553.34673;27147.54404;14501.91577;30867.51881;0;6
19445.77208;16864.2731;33347.94853;7123.791247;43284.66934;65487.13567;27496.04771;9845.637012;50716.76887;0;6
18450.68532;1015.237867;8762.923115;7263.679427;96219.80305;49644.00282;19625.18674;12480.95369;1222.140393;0;6
110242.6345;10195.00634;6087.014223;9819.140179;66775.40136;31957.36054;19876.8115;34632.99186;81508.45659;0;6
91745.18586;9274.974145;18183.77675;4614.923285;12908.85862;111875.911;13693.30785;26041.28672;14229.02206;0;6
102014.9805;28294.15843;6348.807311;14941.17985;24737.47274;60308.1819;21494.14249;6149.841683;70858.57822;0;6
131822.7665;5311.835311;10115.97011;15031.46586;14569.46523;51327.75134;73939.22549;29639.9355;81803.36865;0;6
11658.83922;14576.59943;8862.282976;183.915231;67312.65561;36382.65634;32635.636;31677.99604;136850.2313;0;6
13462.39627;39885.91881;22519.80392;3763.595568;64289.33181;73718.34519;16013.21973;27319.58911;192297.4671;0;6
64598.89849;1371.60983;8166.877258;5107.147485;4174.680795;46528.52255;26420.58105;5063.036299;60535.06325;0;6
1378.726379;8813.167687;3682.024178;10268.52078;25191.03547;80479.01715;30054.10717;13722.2689;65794.95774;0;6
64278.21842;10640.99954;11683.11772;2699.43633;53644.81775;20496.41335;22153.20017;39345.86225;10978.81381;0;6
71167.60549;23351.99134;373.0935614;292.7159274;57222.25751;8083.657406;40785.16229;12227.68461;119130.9164;0;6
5293.82378;2763.687624;12616.24814;3570.927984;13501.62553;88275.89998;29539.50517;12514.83139;87321.28546;0;6
67323.35386;1173.664826;8476.492244;1675.517255;32763.59852;47869.47678;63265.09193;1890.791963;35617.01319;0;6
181704.2347;20382.76554;5229.570473;13577.04803;65256.34864;21533.01786;27597.14692;6026.712362;20825.50433;0;6
141896.3956;5650.00743;7595.806452;1338.226119;20131.27024;10916.24237;27170.20316;4364.553248;133894.6215;0;6
434.948559;13970.67468;26535.84892;6238.331648;12601.60631;21858.73639;49955.11389;13197.9987;27790.19647;0;6
96103.04806;5668.302628;3901.066472;1551.637061;48621.71591;45102.35177;9026.777724;55071.2636;100527.7083;0;6
64495.77009;12606.9135;12657.25295;6929.463724;88633.42453;78615.21665;16990.58062;6441.866345;104413.9854;0;6
12972.69328;16908.89366;28105.28167;8478.171844;24887.28007;26603.74732;12793.8225;33901.10467;47216.65697;0;6
6858.864299;656.5703978;569.3567792;6291.051173;50920.55388;81183.23138;33500.06565;2408.159999;76408.47366;0;6
21858.14691;21112.84239;529.464243;9998.341009;35272.38752;148341.8623;47753.80945;3151.502783;106312.5247;0;6
98971.93236;17963.57242;16398.02946;2699.201865;4858.599772;19014.30022;43126.29526;26606.12934;13800.95726;0;6
205939.1209;10446.86544;16500.17078;581.9087417;19641.67291;37193.53871;23789.03509;22122.03112;41731.94457;0;6
30436.73886;6608.774396;10131.91469;2827.359997;24160.36546;103818.0554;33838.78349;15938.98722;60983.17757;0;6
24805.48201;22262.26286;26694.50273;13603.55082;42456.11542;38441.57051;44686.36892;42138.60663;56899.32813;0;6
181773.885;5921.684389;15886.41498;6858.898363;11461.99473;131783.1334;35997.00773;10367.34628;47376.04608;0;6
13854.46801;20893.68271;14004.50404;8475.765385;80702.16623;73726.97698;42227.47352;5530.017846;93333.51595;0;6
90299.30334;648.846081;16669.71886;2105.59631;36596.83402;43286.3901;33401.501;210.2239799;16448.8505;0;6
116689.1343;17596.82735;18482.15352;3555.005211;52778.35441;5316.69832;54191.61445;29934.86489;43575.22552;0;6
99051.01947;2468.355939;20747.14708;9046.210992;62075.25167;78448.62265;45272.71051;14852.0714;59264.79597;0;6
7499.93369;21571.54368;21504.99311;9333.590645;5043.210718;116237.8722;55996.66388;1748.741414;90007.91059;0;6
59791.05148;8893.642941;712.1521121;11276.02677;58728.58155;88013.06698;20580.27791;10387.29606;14240.19633;0;6
21671.49163;2917.016293;14769.72066;15227.03854;15866.99849;131000.2366;16204.29919;40359.41578;26722.24844;0;6
77470.77197;1246.902554;2483.843022;7404.781446;12525.35575;34954.37235;46859.41282;28873.98882;72953.38694;0;6
62217.38485;16404.61059;20235.47544;9868.230419;38904.83048;108048.9826;38873.49814;20777.7325;8354.31636;0;6
67548.84744;2124.401689;12102.81938;15646.05657;35962.39918;29950.66614;26467.78327;10518.47675;77889.75789;0;6
110654.7846;19337.86281;8464.27723;20180.35585;6916.548745;4093.43061;20701.23399;12001.83378;59049.65172;0;6
69905.37246;15740.54334;16793.71254;3255.914217;62684.37127;62261.35615;58656.98599;45862.36293;32640.85591;0;6
134241.0268;644.6791303;23397.53952;7396.828937;25534.21264;8119.397974;51999.01941;14875.27869;16582.74925;0;6
102881.957;2189.648394;31452.41434;12928.98555;41142.13902;58289.90349;15217.5267;39274.23439;65696.16818;0;6
123080.7105;17945.78134;17795.87122;16352.06405;19693.76657;100666.8912;32567.33972;37756.82491;26678.20061;0;6
17172.92787;1446.258867;1750.515334;22000.22412;25927.53429;82423.31301;28981.82209;27575.06082;59032.57463;0;6
27807.64541;32862.76319;3383.861178;8577.672164;35939.00697;45817.13937;48066.07695;28516.71684;30915.66903;0;6
1400.61527;1058.427003;4312.844374;750.5479339;64504.85601;94731.57181;41465.91537;14176.86919;2856.595217;0;6
76680.02207;4931.600022;28403.67924;11333.29219;29098.65497;9583.05996;41270.1106;51529.17298;100509.9504;0;6
91853.65468;18172.65601;5199.105712;8937.309264;21357.86629;15017.54417;19861.07624;28466.11403;22445.3419;0;6
28026.28839;1933.23193;46123.24045;4619.302752;67469.08746;71708.91847;17566.42294;27714.23602;25144.28435;0;6
71998.64242;17636.86859;3211.269266;4080.772324;446.5831142;9441.804552;3846.007551;8447.780492;32024.96812;0;6
91899.11722;9828.529973;2246.685252;6688.582752;12641.32431;58866.26358;12083.0814;3174.977356;83214.9547;0;6
102806.7726;6097.894924;14448.08195;2840.264155;25464.97743;2781.305323;3734.512669;13605.20952;105576.5671;0;6
44349.10277;14236.20881;2827.510533;16658.85658;35526.10073;2657.923503;13579.63959;2859.648307;60196.22363;0;6
130369.5843;10484.46986;16336.67949;12622.48715;5994.646037;87246.90777;1708.012856;60094.89133;67221.79122;0;6
4637.54923;22625.07497;15949.59713;10624.31579;21674.55439;29619.90964;51739.15835;41838.42864;55155.97815;0;6
51339.75822;18526.71143;21257.93027;58.23663987;48137.23301;116814.9371;37212.09519;23145.71408;92103.92493;0;6
21930.96455;8928.716503;40147.59864;4802.30344;17205.01346;170049.3709;9621.596509;24230.67265;11366.47232;0;6
83046.68754;7968.294325;8590.944534;14348.01601;15894.05369;162728.87;37337.99749;13061.94422;50855.98118;0;6
118224.4896;8725.238017;2914.000889;8246.038583;25770.898;143942.2199;14193.0597;3785.53335;21876.79211;0;6
179910.4237;15478.32908;22762.76425;2540.019293;40783.74692;4068.904832;1309.526424;8244.394616;75878.56188;0;6
97072.34746;36640.41149;35753.46975;16404.20611;37562.6479;89721.12632;26558.1615;3789.673584;118866.4534;0;6
54436.67158;3185.988799;12519.03822;6092.647942;89193.83301;38174.12676;28020.23767;20112.56502;35910.48045;0;6
20270.89194;2785.147712;25410.12579;7428.671087;9164.706708;41640.78391;29258.31879;3096.62583;42920.03382;0;6
138193.3588;25125.57151;6438.44173;7327.156727;53145.57775;101115.4087;7794.691855;1594.65846;67242.18081;0;6
169394.9594;3264.630525;19818.90885;6884.246614;7080.140556;67512.67396;21324.52345;33776.63921;5317.713471;0;6
9829.293403;32564.15919;2164.715881;540.2271568;17302.89833;77090.77367;34643.39235;30608.72534;61644.12002;0;6
19551.26978;20449.66059;9763.494427;10375.21897;14543.84494;91948.69627;5883.394796;40247.17023;94072.18964;0;6
83423.58558;6143.83231;6794.402282;4880.869604;9295.460459;96278.01178;55912.96044;26919.34927;16345.45941;0;6
36284.62844;5687.577071;21056.17481;2679.858676;20509.53381;91918.41937;12562.4337;15774.32285;14424.36642;0;6
34690.40459;3148.91373;12000.35506;15464.52408;74114.08102;175792.1277;5690.663952;30961.2733;37332.76046;0;6
161521.9122;8714.241486;23760.63669;6642.538584;75847.71406;28788.00403;5693.666731;26203.60333;95762.84531;0;6
160254.1644;19552.03906;390.1103182;3210.050762;12269.77249;58884.24499;9908.811913;27693.38891;16905.18997;0;6
146108.3192;19455.23841;19995.80546;13617.70348;62921.97313;37642.87334;24455.21193;16785.71722;59931.48781;0;6
5368.653433;18899.18134;24263.38208;2105.177494;11197.66903;85844.30038;22425.48352;1446.891123;105210.2702;0;6
9424.140422;4295.755053;3173.252517;9463.744971;20517.70242;71418.88241;45333.40462;12149.8133;95880.45111;0;6
70858.0825;25289.05268;1765.937731;5439.696714;21010.85332;73997.69567;30118.69954;1019.190965;37251.62006;0;6
55436.15928;28137.26829;18144.55557;10792.2796;1850.964864;74407.85651;22590.1073;29686.38042;46211.96619;0;6
32235.44923;1440.308301;2414.016851;7371.664143;20456.38821;100175.5822;16969.64821;48189.81614;48179.21179;0;6
829.8328107;13510.79585;23950.866;1580.433373;21531.16078;55453.80544;9984.032284;72530.37346;68462.12931;0;6
29536.5275;34037.24686;16493.14712;5419.520664;54279.01175;68067.46654;35277.83782;24953.50699;12518.80523;0;6
90154.49641;24956.98463;11967.68534;8155.818505;56792.08832;20609.97789;44760.13403;11027.30918;186017.1818;0;6
3925.59572;9654.961181;13349.20331;14963.88045;46894.85485;96752.75252;25988.65197;24020.24186;30388.3053;0;6
65525.7158;6332.426157;35902.70027;6908.655079;6886.422133;49870.1133;9211.043419;11751.63786;26236.53978;0;6
42796.24553;5836.113986;33652.4369;8149.230956;28532.76846;36314.04016;3143.91081;2199.43455;74171.7559;0;6
44931.48779;3750.029996;842.9166109;4720.307242;29542.18422;98745.67902;40585.00274;24637.88893;79810.93685;0;6
118122.4527;21880.62177;8285.1477;4635.93809;28792.00641;142902.2297;41017.88901;31536.93233;82520.97136;0;6
96094.28583;4434.173218;2258.65949;3340.008498;70928.1527;14476.61721;56139.95327;16865.37434;34914.7247;0;6
97079.26813;2116.621213;23690.08066;1143.011973;29187.7562;16648.0443;9201.631494;30102.74684;15615.19973;0;6
167288.7583;19834.05361;13475.11603;4551.508417;58732.99676;153063.5384;33474.83821;12738.12234;24129.33411;0;6
186571.3496;17750.82941;3516.321692;17942.78148;88603.56409;127649.1661;48994.92432;12872.28319;95832.38664;0;6
176080.8347;14535.81001;3633.455891;2449.493862;23423.02197;161189.872;40490.6464;18344.90917;53688.25165;0;6
132814.0579;12017.38824;1964.913008;1452.675494;56316.39207;67554.02953;11067.17189;25192.67004;84895.45759;0;6
91197.8636;3381.546948;25309.58886;1987.657973;42465.86782;137656.7767;41773.42984;29082.77481;52077.08955;0;6
52146.99742;16188.05757;4454.197371;4462.082206;30092.57381;36351.1317;22101.97967;11134.00796;82157.02877;0;6
141359.5038;26213.19317;15486.20011;11702.6095;53928.05016;83264.11465;1104.976311;14239.38225;20978.76245;0;6
140337.2677;20863.41995;34488.17619;6091.353882;78511.96133;63896.36982;4673.510734;20020.94074;51282.13675;0;6
150873.2027;7218.833099;25931.71827;4273.800846;71211.93741;44337.83457;7413.912972;8765.775577;55519.16509;0;6
18795.50212;378.4543563;1273.424502;11860.36572;20773.46533;5737.884625;30953.00582;10773.10651;1933.440884;0;6
48542.60896;27546.40951;12991.86623;5255.286865;52703.42874;152941.3014;53012.98894;10483.61012;3014.476105;0;6
132407.9328;42882.20975;24437.1677;13503.3081;40215.25317;26084.30066;96182.98645;7026.919956;149254.1962;0;6
133166.1835;7186.426332;12455.83029;20172.67937;45635.78276;128911.1422;92477.78728;15614.87743;25702.28883;0;6
46195.47134;2389.358025;4736.460629;11587.8398;22696.53658;94815.52069;13357.83412;10379.25626;70075.28319;0;6
30116.85443;45644.65082;20112.00453;1584.816034;28653.63546;104544.3616;7019.149377;6147.522703;57236.17759;0;6
46769.97993;4380.711686;42720.53386;1548.987105;833.9067271;151235.8193;14084.1142;6024.097653;39862.28554;0;6
73224.27687;6861.441148;3380.936242;3669.358083;59689.77537;79320.80999;41487.91211;9395.257566;48684.39938;0;6
82273.73154;16234.00431;19259.08465;1984.237588;31391.18132;114423.2292;28846.5131;51512.36464;2545.964163;0;6
120399.2186;4845.650865;1877.097162;3169.182991;19013.42408;79343.48957;9855.645862;36997.74497;3123.922331;0;6
13446.38403;7971.533816;12593.56422;3396.815619;34213.87557;93147.15657;50860.5489;3832.838887;81265.58716;0;6
41759.4955;13457.90294;32770.89832;3967.245819;19216.27346;51601.25119;28376.5953;5692.380926;117702.075;0;6
175444.474;15048.59048;15410.66052;1420.4784;41934.38902;90790.4426;51946.04131;25812.02448;82835.45509;0;6
68663.86792;8170.709788;743.608812;15179.6521;45206.78376;47803.24774;11594.54046;4231.752601;119439.482;0;6
109349.76;26026.20893;20475.03134;13275.5223;31898.6952;78687.28563;2959.834333;25791.5103;57172.19339;0;6
50189.50506;29620.4352;13346.64452;9090.829653;64057.52426;63475.95285;44989.46464;2295.493148;56942.55872;0;6
57834.53552;48828.84761;29991.8544;22711.04795;779.3406061;92685.11797;43387.47337;18064.11206;67613.82745;0;6
40016.2344;23956.14909;6661.1132;833.4327987;16494.62887;120109.3967;23702.98146;11307.60097;140581.1691;0;6
139523.8916;4878.609736;12998.30088;3854.182245;47588.69083;92509.53197;1312.499298;11714.52912;77892.97343;0;6
115299.7114;2784.729629;19826.84231;8539.978855;1482.209784;120523.4762;30451.09763;22726.58147;1259.082111;0;6
556.5931393;14703.13226;7081.624833;7958.94422;26474.05747;213756.9462;47114.85278;14027.47376;12074.86219;0;6
55352.62297;34127.2607;2873.426732;2313.776805;53293.59082;42724.06143;2198.022581;25337.96097;42574.35013;0;6
112327.823;14258.3566;4981.758422;7352.29384;59278.75495;174129.8984;24948.49904;1031.536407;64684.63538;0;6
34673.12981;5442.959699;22461.11131;1551.399053;38880.44444;131141.4942;9355.049941;24656.46848;54412.06255;0;6
64914.57901;13983.92733;16942.77121;2259.43;18628.09459;783.1161551;41005.00845;27780.62492;13684.80798;0;6
9124.775494;1955.354577;6821.870987;6904.819285;72612.98304;92690.09821;50678.3271;15470.72952;87826.3168;0;6
8719.883827;2377.184108;10115.71305;14097.46858;12750.86761;41887.85595;28684.25703;5139.122717;16189.57168;0;6
56323.94693;122.3818725;7396.120091;6859.212709;34210.25854;141491.2517;55906.72338;28476.17384;24978.10347;0;6
13959.90672;14547.41162;7787.353789;304.8369863;65887.15127;82729.17517;39096.74951;1917.925273;10727.02744;0;6
105294.6233;14848.73497;14379.32347;101.1338333;19980.2391;89514.45476;34110.94269;10375.2866;31824.67235;0;6
144714.9142;27945.67619;11807.91152;10040.20101;26564.55692;24700.89081;51597.38105;19707.64509;122533.0152;0;6
59859.05294;9834.40896;13259.68986;6751.480249;4360.755921;12282.33191;32054.0442;29844.24576;53751.35509;0;6
103777.6683;12289.6802;12268.72569;6156.337957;8238.403837;99655.34368;13087.47914;21464.08807;38698.49968;0;6
130492.3942;16661.92175;22272.53624;1052.611504;53333.4715;12987.74018;25408.59095;14748.32586;80899.10857;0;6
100283.3898;16125.45343;4777.721704;6870.182603;46972.23636;87941.37198;5042.420577;54282.31224;86880.84579;0;6
83146.85868;21394.34985;20618.59498;6936.328083;36628.24523;6241.764938;12141.37277;21728.58853;8846.751256;0;6
187255.9787;10376.27389;20732.75697;3697.248246;22355.6101;35712.99874;47323.79554;24679.40073;52667.60853;0;6
39005.24815;557.5854;19746.86373;7843.948516;23969.60937;124346.6451;57689.35346;22670.22974;21933.966;0;6
90910.68438;30424.2155;22398.68833;3028.264775;41110.53871;117112.3579;19538.98969;9613.623537;93816.13291;0;6
59718.279;23090.32321;32595.45971;3520.547539;36109.87825;3317.537053;15478.60028;20084.73591;46609.06283;0;6
110033.6281;26545.81036;13207.99478;10335.07211;23511.63217;130329.0366;8451.696094;4344.641558;35268.66357;0;6
37841.60205;34171.6462;8063.199412;4727.70813;108787.8332;88960.49079;16472.75667;35300.67219;39031.86858;0;6
4833.845343;16296.54697;10360.72646;5231.620402;26607.01925;127687.9717;6795.993706;18273.1099;40656.4197;0;6
202928.158;17317.81851;7636.368369;21818.70413;85484.1138;73142.32856;38525.41059;4018.906763;2771.603382;0;6
71793.133;4286.780329;20175.41924;2593.074882;10093.30622;57986.07535;20981.3747;4968.404926;63442.84334;0;6
141536.6717;35546.50609;41170.26324;5939.829667;55525.5719;60812.7696;47193.07364;13678.37274;21034.418;0;6
94705.0807;3929.381921;35332.23077;11909.13131;31164.18024;60640.37315;30431.86695;12596.05641;110256.2654;0;6
78515.59003;14942.69666;5567.203269;94.53338044;25493.91012;24501.29949;26642.45449;8501.280929;45335.94499;0;6
107927.945;10164.70113;4110.685753;19034.13404;26794.53297;5065.068998;37931.66597;4642.205881;61549.71956;0;6
77107.11608;16645.97106;7599.875327;5425.269911;25152.79093;14768.24513;69445.85663;6415.042227;37696.46008;0;6
55721.56443;10994.15719;35161.48324;299.4452148;4928.994728;106879.049;12024.46532;17527.9654;30376.35647;0;6
25270.78663;26753.17747;8662.059787;2288.846819;18402.26375;125226.6011;29928.5596;40964.74102;16950.01162;0;6
1894.431408;7678.126208;11999.61628;4833.537178;32035.58402;72166.62414;33738.03355;39202.18364;10792.07136;0;6
6912.161392;17793.85028;22044.78433;14366.89369;37390.3166;16965.60517;5755.740062;20657.98016;16872.49762;0;6
139648.9055;32547.99488;4094.69734;1487.099378;31965.46773;84631.43861;18242.93962;50656.33962;51578.67489;0;6
58892.42875;16252.71495;26417.41042;4024.516391;43864.42476;117262.0046;37787.86293;34289.06675;16931.05276;0;6
122767.3691;21491.53185;15213.71216;4514.860455;41584.73527;131123.1777;19233.75677;21629.47451;93666.2533;0;6
11388.05683;10023.31507;17087.69505;6338.207337;3255.392289;127634.1871;14728.43388;15615.21965;40018.98934;0;6
43090.76013;31565.41808;121.8290485;11219.86155;56066.95236;36334.37787;57156.89222;29274.31811;95415.2485;0;6
182873.0671;33563.03624;9089.426294;16290.99696;17417.00354;50574.95574;54667.03344;49192.32779;99648.9587;0;6
69447.66055;11593.32996;27918.36893;10707.41971;61460.71988;69359.69202;35568.54493;16083.49592;75523.22565;0;6
19643.19033;1166.795087;13217.21897;4564.814947;30240.91628;1997.024996;18764.63072;40344.93025;89294.75021;0;6
102005.9833;34504.20746;4733.627038;4933.757498;12358.2977;132539.2143;41497.96119;10874.73494;2584.580302;0;6
91354.76466;4094.237476;9835.390679;6931.09719;47647.80809;171403.8791;3485.221297;11281.35828;71.80366347;0;6
62716.34365;32375.84562;9770.583673;2282.465716;35059.00527;51922.3489;16800.75808;11025.67468;35916.43534;0;6
87731.2982;36642.5784;24221.5922;7694.016596;77806.79524;11954.4284;30321.74806;6746.314145;21469.18186;0;6
122440.9697;15106.98471;2169.516791;6840.197621;2506.040153;41373.9757;39078.68042;15535.28095;69386.11456;0;6
29133.83585;14139.33825;8102.955896;1705.438772;12876.36615;46763.07151;33402.29848;411.2994578;37204.46076;0;6
10340.98409;12943.5327;12399.68136;1649.07783;55752.0432;113240.7156;17302.46978;15996.60892;68985.65318;0;6
11941.46008;25588.29064;10954.33678;9615.303935;61586.24255;71678.30858;554.5300188;7373.295983;39972.68005;0;6
94365.85223;17090.85987;14357.94153;1448.135484;70086.73232;42249.27279;24755.85737;38365.66475;37631.65862;0;6
121011.4972;35900.63277;7047.620015;6755.363909;54164.17546;500.3045858;34827.72516;19668.93971;9734.371482;0;6
101467.7607;11654.24188;16814.58912;17759.10338;44095.45237;146280.5644;13726.17412;1772.750632;23959.04875;0;6
91111.27052;22566.62292;4212.789454;13475.79699;8254.491664;16464.57241;76672.21232;48045.07345;21911.34959;0;6
46446.38773;8575.101511;25659.55327;14298.98219;24257.03725;4407.343192;160.8777034;14017.22967;29666.55637;0;6
64167.54206;5050.708566;3620.050673;1684.087265;54288.00753;139511.0441;7657.989303;21657.97369;85624.78878;0;6
82959.39757;23263.19677;2766.336425;1797.273059;45590.81558;87314.63597;55706.74122;30738.9494;38241.20376;0;6
70256.51073;1128.418407;483.0312921;854.5208582;7710.112392;46113.73936;63208.45144;13523.22616;48460.46416;0;6
181938.7596;22258.06256;12034.14557;9878.751821;39934.16265;183071.4786;10748.82434;19283.04603;56331.00863;0;6
92473.60437;9742.448349;31045.07088;4609.755599;19563.68105;155240.5994;19332.79884;8611.052038;106174.9791;0;6
36393.53333;934.5113892;6272.843848;9920.656352;51999.75909;51640.53022;88128.39578;38780.55284;54553.21892;0;6
95719.08095;22656.55046;6423.517298;4187.561151;71367.48975;93492.44428;24603.92682;3384.077777;49985.90537;0;6
13269.11482;30188.02961;33704.59017;884.5963311;42161.6783;112940.7453;2780.546126;10437.96948;54572.61382;0;6
26502.09069;6078.865553;22022.43396;2192.175442;50594.73015;9610.363154;23775.16845;9190.606888;114367.4021;0;6
66241.35153;15182.03701;20709.97809;9543.627914;31398.78524;191932.8225;7647.986308;10747.38766;23543.33666;0;6
4972.745164;19711.49602;14187.75185;6052.641958;44338.29508;28758.71912;43519.29209;41994.93634;67708.72118;0;6
